instance_id,text
la_dama_boba_s1146,"Y ya, pues habéis llegado a ver con entendimiento a Finea, que es contento nunca de vos esperado, a Nise podéis casar con este mozo gallardo."
la_dama_boba_s1147,Vos solamente a Düardo pudiérades abonar.
la_dama_boba_s1148,"Mozuelo me parecía destos que se desvanecen, a quien agora enloquecen la arrogancia y la poesía."
la_dama_boba_s1149,No son gracias de marido sonetos.
la_dama_boba_s1150,"Nise es tentada de académica endiosada,  que a casa los ha traído."
la_dama_boba_s1151,"¿Quién le mete a una mujer con Petrarca y Garcilaso, siendo su Virgilio y Taso hilar, labrar y coser?"
la_dama_boba_s1152,"Ayer sus librillos vi, papeles y escritos varios; pensé que devocionarios, y desta suerte leí: Historia de dos amantes, sacada de lengua griega; Rimas, de Lope de Vega; Galatea, de Cervantes; el Camões de Lisboa, Los pastores de Belén, Comedias de don Guillén de Castro, Liras de Ochoa; Canción que Luis Vélez dijo en la academia del duque de Pastrana; Obras de Luque; Cartas de don Juan de Arguijo; Cien sonetos de Liñán,  Obras de Herrera el divino, el libro del Peregrino, y El pícaro, de Alemán."
la_dama_boba_s1153,"Mas, ¿qué os canso?"
la_dama_boba_s1154,"Por mi vida, que se los quise quemar."
la_dama_boba_s1155,Casalda y veréisla estar ocupada y divertida en el parir y el criar.
la_dama_boba_s1156,¡Qué gentiles devociones!
la_dama_boba_s1157,"Si Düardo hace canciones, bien los podemos casar."
la_dama_boba_s1158,"Es poeta caballero, no temáis; hará por gusto versos."
la_dama_boba_s1159,Con mucho disgusto los de Nise considero.
la_dama_boba_s1160,"Temo, y en razón lo fundo, si en esto da, que ha de haber  un don Quijote mujer que dé que reir al mundo."
la_dama_boba_s1161,"Entren LISEO y NISE  Trátasme con tal desdén, que pienso que he de apelar adonde sepan tratar mis obligaciones bien; pues advierte, Nise bella, que Finea ya es sagrado; que un amor tan desdeñado puede hallar remedio en ella."
la_dama_boba_s1162,"Tu desdén, que imaginé que pudiera ser menor, crece al paso de mi amor, medra al lado de mi fe; y su corto entendimiento ha llegado a tal mudanza, que puede dar esperanza a mi loco pensamiento."
la_dama_boba_s1163,"Pues, Nise, trátame bien; u de Finea el favor  será sala en que mi amor apele de tu desdén."
la_dama_boba_s1164,"Liseo, el hacerme fieros fuera bien considerado cuando yo te hubiera amado."
la_dama_boba_s1165,"Los nobles y caballeros como yo, se han de estimar, no lo indigno de querer."
la_dama_boba_s1166,"El amor se ha de tener adonde se puede hallar; que como no es elección, sino sólo un accidente, tiénese donde se siente, no donde fuera razón."
la_dama_boba_s1167,"El amor no es calidad, sino estrellas que conciertan las voluntades que aciertan a ser una voluntad."
la_dama_boba_s1168,"Eso, señora, no es justo; y no lo digo con celos, que pongáis culpa a los cielos de la bajeza del gusto."
la_dama_boba_s1169,"A lo que se hace mal, no es bien decir: «Fue mi estrella.» Yo no pongo culpa en ella, ni en el curso celestial; porque Laurencio es un hombre tan hidalgo y caballero que puede honrar... ¡Paso!"
la_dama_boba_s1170,Quiero que reverenciéis su nombre.
la_dama_boba_s1171,"A no estar tan cerca Otavio... ¡Oh, Liseo!"
la_dama_boba_s1172,"¡Oh, mi señor!"
la_dama_boba_s1173,¡Que se ha de tener amor por fuerza!
la_dama_boba_s1174,¡Notable agravio!
la_dama_boba_s1175,Entre  El maestro de danzar a las dos llama a lición.
la_dama_boba_s1176,Él viene a buena ocasión.
la_dama_boba_s1177,"Vaya un criado a llamar los músicos, porque vea Miseno a lo que ha llegado Finea."
la_dama_boba_s1178,"Amor, engañado, hoy volveréis a Finea; que muchas veces amor, disfrazado en la venganza, hace una justa mudanza desde un desdén a un favor."
la_dama_boba_s1179,Los músicos y él venían.
la_dama_boba_s1180,(Entren los Músicos.)
la_dama_boba_s1181,¡Muy bien venidos seáis!
la_dama_boba_s1182,"¡Hoy, pensamientos, vengáis los agravios que os hacían!"
la_dama_boba_s1183,Nise y Finea...
la_dama_boba_s1184,¡Señor!...
la_dama_boba_s1185,"Vaya aquí, por vida mía, el baile del otro día."
la_dama_boba_s1186,¡Todo es mudanzas amor!
la_dama_boba_s1187,"(OTAVIO, MISENO y LISEO se sienten; los Músicos canten, y las dos bailen ansí.)"
la_dama_boba_s1188,"MÚSICOS Amor, cansado de ver tanto interés en las damas, y que, por desnudo y pobre, ninguna favor le daba, pasóse a las Indias, vendió el aljaba, que más quiere doblones que vidas y almas."
la_dama_boba_s1189,"Trató en las Indias Amor, no en joyas, sedas y holandas, sino en ser sutil tercero de billetes y de cartas."
la_dama_boba_s1190,Volvió de las Indias con oro y plata; que el Amor bien vestido rinde las damas.
la_dama_boba_s1191,"Paseó la corte Amor con mil cadenas y bandas; las damas, como le vían, desta manera le hablan: ¿De dó viene, de dó viene?"
la_dama_boba_s1192,-Viene de Panamá.- ¿De dó viene el caballero?
la_dama_boba_s1193,"-Viene de Panamá.- Trancelín en el sombrero, -Viene de Panamá.- cadenita de oro al cuello, -Viene de Panamá.- en los brazos el grigiesco, -Viene de Panamá.-  las ligas con rapacejos, -Viene de Panamá.- zapatos al uso nuevo, -Viene de Panamá.- sotanilla a lo turquesco."
la_dama_boba_s1194,"-Viene de Panamá.- ¿De dó viene, de dó viene?"
la_dama_boba_s1195,-Viene de Panamá.- ¿De dó viene el hijo de algo?
la_dama_boba_s1196,"-Viene de Panamá.- Corto cuello y puños largos, -Viene de Panamá.- la daga en banda colgando, -Viene de Panamá.- guante de ámbar adobado, -Viene de Panamá.- gran jugador del vocablo, -Viene de Panamá.- no da dinero y da manos, -Viene de Panamá.- enfadoso mal criado; -Viene de Panamá.-  es Amor, llámase indiano, -Viene de Panamá.- es chapetón castellano, -Viene de Panamá.- en criollo disfrazado."
la_dama_boba_s1197,"-Viene de Panamá.- ¿De dó viene, de dó viene?"
la_dama_boba_s1198,"-Viene de Panamá.- ¡Oh, qué bien parece Amor con las cadenas y galas!"
la_dama_boba_s1199,"Que solo el dar enamora, porque es cifra de las gracias."
la_dama_boba_s1200,"Niñas, doncellas y viejas van a buscarle a su casa, más importunas que moscas, en viendo que hay miel de plata."
la_dama_boba_s1201,"Sobre cuál le ha de querer, de vivos celos se abrasan, y alrededor de su puerta unas tras otras le cantan: ¡Deja las avellanicas, moro, que yo me las varearé!"
la_dama_boba_s1202,"El Amor se ha vuelto godo, -Que yo me las vareare.- puños largos, cuello corto, -Que yo me las varearé.- sotanilla y liga de oro, -Que yo me las varearé.- sombrero y zapato romo, -Que yo me las varearé.- manga ancha, calzón angosto."
la_dama_boba_s1203,"-Que yo me las varearé.- Él habla mucho y da poco, -Que yo me las varearé.- es viejo, y dice que es mozo, -Que yo me las varearé.- es cobarde, y matamoros, -Que yo me las varearé.- Ya se descubrió los ojos."
la_dama_boba_s1204,-Que yo me las varearé.- ¡Amor loco y amor loco!
la_dama_boba_s1205,"-Que yo me las varearé.- ¡Yo por vos, y vos por otro!"
la_dama_boba_s1206,"-Que yo me las varearé.-  Deja las avellanicas, moro, que yo me las varearé."
la_dama_boba_s1207,"¡Gallardamente, por cierto!"
la_dama_boba_s1208,"Dad gracias al cielo, Otavio, que os satisfizo el agravio."
la_dama_boba_s1209,Hagamos este concierto de Düardo con .
la_dama_boba_s1210,"Hijas, yo tengo que hablaros."
la_dama_boba_s1211,Yo nací para agradaros.
la_dama_boba_s1212,¿Quién hay que mi dicha crea?
la_dama_boba_s1213,"Éntrense todos, y queden allí LISEO y TURÍN."
la_dama_boba_s1214,"Oye, Turín."
la_dama_boba_s1215,¿Qué me quieres?
la_dama_boba_s1216,Quiérote comunicar un nuevo gusto.
la_dama_boba_s1217,"Si es dar sobre tu amor pareceres, busca un letrado de amor."
la_dama_boba_s1218,Yo he mudado parecer.
la_dama_boba_s1219,"A ser dejar de querer a Nise, fuera el mejor."
la_dama_boba_s1220,El mismo; porque Finea me ha de vengar de su agravio.
la_dama_boba_s1221,No te tengo por tan sabio que tal discreción te crea.
la_dama_boba_s1222,De nuevo quiero tratar mi casamiento.
la_dama_boba_s1223,Allá voy.
la_dama_boba_s1224,De tu parecer estoy.
la_dama_boba_s1225,Hoy me tengo de vengar.
la_dama_boba_s1226,Nunca ha de ser el casarse por vengarse de un desdén; que nunca se casó bien quien se casó por vengarse.
la_dama_boba_s1227,"Porque es gallarda Finea y porque el seso cobró -pues de Nise no sé yo que tan entendida sea-, será bien casarte luego."
la_dama_boba_s1228,Miseno ha venido aquí.
la_dama_boba_s1229,Algo tratan contra mí.
la_dama_boba_s1230,Que lo mires bien te ruego.
la_dama_boba_s1231,¡No hay más!
la_dama_boba_s1232,¡A pedirla voy!
la_dama_boba_s1233,El cielo tus pasos guíe y del error te desvíe en que yo por Celia estoy.
la_dama_boba_s1234,¡Que enamore amor un hombre como yo!
la_dama_boba_s1235,¡Amor desatina!
la_dama_boba_s1236,"¡Que una ninfa de cocina, para blasón de su nombre, ponga: «Aquí murió Turín entre sartenes y cazos»!"
la_dama_boba_s1237,y  Todo es poner embarazos para que no llegue al fin.
la_dama_boba_s1238,"¡Habla bajo, que hay escuchas!"
la_dama_boba_s1239,"¡Oh, Turín!"
la_dama_boba_s1240,¡Señor Laurencio...!
la_dama_boba_s1241,¿Tanta quietud y silencio?
la_dama_boba_s1242,"Hay obligaciones muchas para callar un discreto, y yo muy discreto soy."
la_dama_boba_s1243,¿Qué hay de Liseo?
la_dama_boba_s1244,A eso voy.
la_dama_boba_s1245,Fuese a casar.
la_dama_boba_s1246,¡Buen secreto!
la_dama_boba_s1247,"Está tan enamorado de la señora Finea, si no es que venganza sea de Nise, que me ha jurado que luego se ha de casar."
la_dama_boba_s1248,Y es ido a pedirla a Otavio.
la_dama_boba_s1249,¿Podré yo llamarme a agravio?
la_dama_boba_s1250,"Pues, ¿él os puede agraviar?"
la_dama_boba_s1251,"Las palabras, ¿suelen darse para no cumplirlas?"
la_dama_boba_s1252,No.
la_dama_boba_s1253,De no casarse la dio.
la_dama_boba_s1254,Él no la quiebra en casarse.
la_dama_boba_s1255,¿Cómo?
la_dama_boba_s1256,"Porque él no se casa con la que solía ser, sino con otra mujer."
la_dama_boba_s1257,¿Cómo es otra?
la_dama_boba_s1258,Porque pasa del no saber al saber; y con saber le obligó.
la_dama_boba_s1259,¿Mandáis otra cosa?
la_dama_boba_s1260,No.
la_dama_boba_s1261,Pues adiós.
la_dama_boba_s1262,y PEDRO.
la_dama_boba_s1263,¿Qué puedo hacer?
la_dama_boba_s1264,"¡Ay, Pedro!"
la_dama_boba_s1265,"Lo que temí y tenía sospechado del ingenio que ha mostrado Finea, se cumple aquí."
la_dama_boba_s1266,"Como la ha visto Liseo tan discreta, la afición ha puesto en la discreción."
la_dama_boba_s1267,Y en el oro algún deseo.
la_dama_boba_s1268,Cansóle la bobería.
la_dama_boba_s1269,la discreción le animó.
la_dama_boba_s1270,"Entre  ¡Clara, Laurencio, me dio nuevas de tanta alegría!"
la_dama_boba_s1271,"Luego a mi padre dejé, y aunque ella me lo callara, yo tengo quien me avisara, que es el alma, que te ve por mil vidros y cristales, por donde quiera que vas, porque en mis ojos estás con memorias inmortales."
la_dama_boba_s1272,"Todo este grande lugar tiene colgado de espejos mi amor, juntos y parejos, para poderte mirar."
la_dama_boba_s1273,"Si vuelvo el rostro allí, veo tu imagen; si a estotra parte, también; y ansí viene a darte nombre de sol mi deseo;  que en cuantos espejos mira y fuentes de pura plata, su bello rostro retrata y su luz divina espira."
la_dama_boba_s1274,"¡Ay, Finea!"
la_dama_boba_s1275,"¡A Dios pluguiera que nunca tu entendimiento llegara, como ha llegado, a la mudanza que veo!"
la_dama_boba_s1276,"Necio, me tuvo seguro, y sospechoso discreto; porque yo no te quería para pedirte consejo."
la_dama_boba_s1277,¿Qué libro esperaba yo de tus manos?
la_dama_boba_s1278,¿En qué pleito habías jamás de hacerme información en derecho?
la_dama_boba_s1279,"Inocente te quería, porque una mujer cordero es tusón de su marido, que puede traerla al pecho."
la_dama_boba_s1280,"Todas sabéis lo que basta  para casada, a lo menos; no hay mujer necia en el mundo, porque el no hablar no es defeto."
la_dama_boba_s1281,"Hable la dama en la reja, escriba, diga concetos en el coche, en el estrado, de amor, de engaños, de celos; pero la casada sepa de su familia el gobierno; porque el más discreto hablar no es sancto como el silencio."
la_dama_boba_s1282,"Mira el daño que me vino de transformarse tu ingenio, pues va a pedirte, ¡ay de mí!, para su mujer, Liseo."
la_dama_boba_s1283,"Ya deja a Nise, tu hermana."
la_dama_boba_s1284,Él se casa.
la_dama_boba_s1285,Yo soy muerto.
la_dama_boba_s1286,"¡Nunca, plega a Dios, hablaras!"
la_dama_boba_s1287,"¿De qué me culpas, Laurencio?"
la_dama_boba_s1288,"A pura imaginación del alto merecimiento  de tus prendas, aprendí el que tú dices que tengo."
la_dama_boba_s1289,"Por hablarte supe hablar, vencida de tus requiebros; por leer en tus papeles, libros difíciles leo; para responderte escribo."
la_dama_boba_s1290,No he tenido otro maestro que amor; amor me ha enseñado.
la_dama_boba_s1291,Tú eres la ciencia que aprendo.
la_dama_boba_s1292,¿De qué te quejas de mí?
la_dama_boba_s1293,"De mi desdicha me quejo; pero, pues ya sabes tanto, dame, señora, un remedio."
la_dama_boba_s1294,El remedio es fácil.
la_dama_boba_s1295,¿Cómo?
la_dama_boba_s1296,"Si, porque mi rudo ingenio, que todos aborrecían,  se ha transformado en discreto, Liseo me quiere bien, con volver a ser tan necio como primero le tuve, me aborrecerá Liseo."
la_dama_boba_s1297,"Pues, ¿sabrás fingirte boba?"
la_dama_boba_s1298,"Sí; que lo fui mucho tiempo, y el lugar donde se nace saben andarle los ciegos."
la_dama_boba_s1299,"Demás desto, las mujeres naturaleza tenemos tan pronta para fingir o con amor o con miedo, que, antes de nacer, fingimos."
la_dama_boba_s1300,¿Antes de nacer?
la_dama_boba_s1301,Yo pienso que en tu vida lo has oído.
la_dama_boba_s1302,Escucha.
la_dama_boba_s1303,Ya escucho atento.
la_dama_boba_s1304,"Cuando estamos en el vientre de nuestras madres, hacemos entender a nuestros padres, para engañar sus deseos, que somos hijos varones; y así verás que, contentos, acuden a sus antojos con amores, con requiebros, y esperando el mayorazgo tras tantos regalos hechos, sale una hembra que corta la esperanza del suceso."
la_dama_boba_s1305,"Según esto, si pensaron que era varón, y hembra vieron, antes de nacer fingimos."
la_dama_boba_s1306,"Es evidente argumento; pero yo veré si sabes hacer, Finea, tan presto  mudanza de extremos tales."
la_dama_boba_s1307,"Paso, que viene Liseo."
la_dama_boba_s1308,Allí me voy a esconder.
la_dama_boba_s1309,Ve presto.
la_dama_boba_s1310,"Sígueme, Pedro."
la_dama_boba_s1311,En muchos peligros andas.
la_dama_boba_s1312,"Tal estoy, que no los siento."
la_dama_boba_s1313,"Entre LISEO con  En fin, queda concertado."
la_dama_boba_s1314,"En fin, estaba del cielo que fuese tu esposa."
la_dama_boba_s1315,(Aquí está mi primero dueño.)
la_dama_boba_s1316,"¿No sabéis, señora mía, cómo ha tratado Miseno casar a Düardo y Nise, y cómo yo también quiero que se hagan nuestras bodas con las suyas?"
la_dama_boba_s1317,No lo creo; que Nise me ha dicho a mí  que está casada en secreto con vos.
la_dama_boba_s1318,¿Conmigo?
la_dama_boba_s1319,No sé si érades vos u Oliveros.
la_dama_boba_s1320,¿Quién sois vos?
la_dama_boba_s1321,¿Hay tal mudanza?
la_dama_boba_s1322,"¿Quién decís, que no me acuerdo?"
la_dama_boba_s1323,"Y si mudanza os parece, ¿cómo no veis que en el cielo cada mes hay nuevas lunas?"
la_dama_boba_s1324,¡Válgame el cielo!
la_dama_boba_s1325,¿Qué es esto?
la_dama_boba_s1326,¿Si le vuelve el mal pasado?
la_dama_boba_s1327,"Pues, decidme: si tenemos luna nueva cada mes,  ¿adónde están?"
la_dama_boba_s1328,¿Qué se han hecho las viejas de tantos años?
la_dama_boba_s1329,¿Daisos por vencido?
la_dama_boba_s1330,Temo que era locura su mal.
la_dama_boba_s1331,Guárdanlas para remiendos de las que salen menguadas.
la_dama_boba_s1332,¡Véis ahí que sois un necio!
la_dama_boba_s1333,"Señora, mucho me admiro de que ayer tan alto ingenio mostrásedes."
la_dama_boba_s1334,"Pues, señor, agora ha llegado al vuestro; que la mayor discreción es acomodarse al tiempo."
la_dama_boba_s1335,Eso dijo el mayor sabio.
la_dama_boba_s1336,Y esto escucha el mayor necio.
la_dama_boba_s1337,Quitado me habéis el gusto.
la_dama_boba_s1338,"No he tocado a vos, por cierto; mirad que se habrá caído."
la_dama_boba_s1339,(¡Linda ventura tenemos!
la_dama_boba_s1340,"Pídole a Otavio a Finea, y cuando a decirle vengo el casamiento tratado, hallo que a su ser se ha vuelto.)"
la_dama_boba_s1341,"Volved, mi señora, en vos, considerando que os quiero por mi dueño, para siempre."
la_dama_boba_s1342,"¡Por mi dueña, majadero!"
la_dama_boba_s1343,¿Así tratáis un esclavo que os da el alma?
la_dama_boba_s1344,¿Cómo es eso?
la_dama_boba_s1345,Que os doy el alma.
la_dama_boba_s1346,¿Qué es alma?
la_dama_boba_s1347,¿Alma?
la_dama_boba_s1348,El gobierno del cuerpo.
la_dama_boba_s1349,¿Cómo es un alma?
la_dama_boba_s1350,"Señora, como filósofo puedo difinirla, no pintarla."
la_dama_boba_s1351,¿No es alma la que en el peso le pintan a San Miguel?
la_dama_boba_s1352,"También a un ángel ponemos alas y cuerpo, y, en fin,  es un espíritu bello."
la_dama_boba_s1353,¿Hablan las almas?
la_dama_boba_s1354,"Las almas obran por los instrumentos, por los sentidos y partes de que se organiza el cuerpo."
la_dama_boba_s1355,¿Longaniza come el alma?...
la_dama_boba_s1356,¿En qué te cansas?
la_dama_boba_s1357,No puedo pensar sino que es locura.
la_dama_boba_s1358,"Pocas veces de los necios se hacen los locos, señor."
la_dama_boba_s1359,"Pues, ¿de quién?"
la_dama_boba_s1360,De los discretos;  porque de diversas causas nacen efetos diversos.
la_dama_boba_s1361,"¡Ay, Turín!"
la_dama_boba_s1362,Vuélvome a Nise.
la_dama_boba_s1363,Más quiero el entendimiento que toda la voluntad.
la_dama_boba_s1364,"Señora, pues mi deseo, que era de daros mi alma, no pudo tener efeto, quedad con Dios."
la_dama_boba_s1365,"Soy medrosa de las almas, porque temo que de tres que andan pintadas, puede ser la del infierno."
la_dama_boba_s1366,La noche de los difuntos no saco de puro miedo la cabeza de la ropa.
la_dama_boba_s1367,"Ella es loca sobre necio, que es la peor guarnición."
la_dama_boba_s1368,Decirlo a su padre quiero.
la_dama_boba_s1369,(Váyanse.)
la_dama_boba_s1370,y  ¿Puedo salir?...
la_dama_boba_s1371,¿Qué te dice?
la_dama_boba_s1372,Que ha sido el mejor remedio que pudiera imaginarse.
la_dama_boba_s1373,"Sí; pero siento, en extremo, volverme a boba, aun fingida."
la_dama_boba_s1374,"Y, pues fingida lo siento, los que son bobos de veras, ¿cómo viven?"
la_dama_boba_s1375,No sintiendo.
la_dama_boba_s1376,"Pues si un tonto ver pudiera su entendimiento a un espejo, ¿no fuera huyendo de sí?"
la_dama_boba_s1377,La razón de estar contentos es aquella confianza de tenerse por discretos.
la_dama_boba_s1378,"Háblame, Laurencio mío, sutilmente, porque quiero desquitarme de ser boba."
la_dama_boba_s1379,Entren NISE y  Siempre Finea y Laurencio juntos.
la_dama_boba_s1380,Sin duda se tienen amor.
la_dama_boba_s1381,No es posible menos.
la_dama_boba_s1382,Yo sospecho que te engañan.
la_dama_boba_s1383,Desde aquí los escuchemos.
la_dama_boba_s1384,"¿Qué puede, hermosa Finea, decirte el alma, aunque sale de sí misma, que se iguale a lo que mi amor desea?"
la_dama_boba_s1385,"Allá mis sentidos tienes: escoge de lo sutil, presumiendo que en abril por amenos prados vienes."
la_dama_boba_s1386,"Corta las diversas flores, porque en mi imaginación,  tales los deseos son."
la_dama_boba_s1387,"Estos, Celia, ¿son amores, o regalos de cuñado?"
la_dama_boba_s1388,Regalos deben de ser; pero no quisiera ver cuñado tan regalado.
la_dama_boba_s1389,"¡Ay, Dios, si llegase día en que viese mi esperanza su posesión!"
la_dama_boba_s1390,¿Qué no alcanza una amorosa porfía?
la_dama_boba_s1391,"Tu hermana, escuchando."
la_dama_boba_s1392,"¡Ay, cielos!"
la_dama_boba_s1393,Vuélvome a boba.
la_dama_boba_s1394,Eso importa.
la_dama_boba_s1395,Vete.
la_dama_boba_s1396,"Espérate, reporta los pasos."
la_dama_boba_s1397,¿Vendrás con celos?
la_dama_boba_s1398,Celos son para sospechas; traiciones son las verdades.
la_dama_boba_s1399,¡Qué presto te persüades y de engaños te aprovechas!
la_dama_boba_s1400,"¿Querrás buscar ocasión para querer a Liseo, a quien ya tan cerca veo de tu boda y posesión?"
la_dama_boba_s1401,"Bien haces, Nise; haces bien."
la_dama_boba_s1402,"Levántame un testimonio, porque deste matrimonio a mí la culpa me den."
la_dama_boba_s1403,"Y si te quieres casar, déjame a mí."
la_dama_boba_s1404,¡Bien me dejas!
la_dama_boba_s1405,"¡Vengo a quejarme, y te quejas!"
la_dama_boba_s1406,¿Aún no me dejas hablar?
la_dama_boba_s1407,Tiene razón mi señor.
la_dama_boba_s1408,"Cásate, y acaba ya."
la_dama_boba_s1409,¿Qué es aquesto?
la_dama_boba_s1410,"Que se va Pedro con el mismo humor, y aquí viene bien que Pedro es tan ruin como su amo."
la_dama_boba_s1411,Ya le aborrezco y desamo.
la_dama_boba_s1412,¡Qué bien con las quejas medro!
la_dama_boba_s1413,Pero fue linda invención anticiparse a reñir.
la_dama_boba_s1414,"Y el Pedro, ¿quién le vio ir tan bellaco y socarrón?"
la_dama_boba_s1415,"Y tú, que disimulando estás la traición que has hecho, lleno de engaños el pecho  con que me estás abrasando, pues, como sirena, fuiste medio pez, medio mujer, pues de animal a saber para mi daño veniste, ¿piensas que le has de gozar?"
la_dama_boba_s1416,"¿Tú me has dado pez a mí, ni sirena, ni yo fui jamás contigo a la mar?"
la_dama_boba_s1417,"¡Anda, Nise, que estás loca!"
la_dama_boba_s1418,¿Qué es esto?
la_dama_boba_s1419,A tonta se vuelve.
la_dama_boba_s1420,¡A una cosa te resuelve!
la_dama_boba_s1421,"Tanto el furor me provoca, que el alma te he de sacar."
la_dama_boba_s1422,¿Tienes cuenta de perdón?
la_dama_boba_s1423,Téngola de tu traición; pero no de perdonar.
la_dama_boba_s1424,¿El alma piensas quitarme en quien el alma tenía?
la_dama_boba_s1425,"Dame el alma que solía, traidora hermana, animarme."
la_dama_boba_s1426,"Mucho debes de saber, pues del alma me desalmas."
la_dama_boba_s1427,Todos me piden sus almas: almario debo de ser.
la_dama_boba_s1428,Toda soy hurtos y robos.
la_dama_boba_s1429,Montes hay donde no hay gente: yo me iré a meter serpiente.
la_dama_boba_s1430,Que ya no es tiempo de bobos.
la_dama_boba_s1431,¡Dame el alma!
la_dama_boba_s1432,con FENISO y  ¿Qué es aquesto?
la_dama_boba_s1433,Almas me piden a mí; ¿soy yo Purgatorio?
la_dama_boba_s1434,¡Sí!
la_dama_boba_s1435,Pues procura salir presto.
la_dama_boba_s1436,¿No sabremos la ocasión de vuestro enojo?
la_dama_boba_s1437,"Querer Nise, a fuerza de saber, pedir lo que no es razón."
la_dama_boba_s1438,"Almas, sirenas y peces dice que me ha dado a mí."
la_dama_boba_s1439,¿Hase vuelto a boba?
la_dama_boba_s1440,Sí.
la_dama_boba_s1441,Tú pienso que la embobeces.
la_dama_boba_s1442,Ella me ha dado ocasión; que me quita lo que es mío.
la_dama_boba_s1443,Se ha vuelto a su desvarío.
la_dama_boba_s1444,¡Muerto soy!
la_dama_boba_s1445,Desdichas son.
la_dama_boba_s1446,¿No decían que ya estaba con mucho seso?
la_dama_boba_s1447,¡Ay de mí!
la_dama_boba_s1448,Yo quiero hablar claro.
la_dama_boba_s1449,Di.
la_dama_boba_s1450,"Todo tu daño se acaba con mandar resueltamente -pues, como padre, podrás, y, aunque en todo, en esto más, pues tu honor no lo consiente-, que Laurencio no entre aquí."
la_dama_boba_s1451,¿Por qué?
la_dama_boba_s1452,Porque él ha causado que esta no se haya casado y que yo te enoje a ti.
la_dama_boba_s1453,"Pues, ¡eso es muy fácil cosa!"
la_dama_boba_s1454,Pues tu casa en paz tendrás.
la_dama_boba_s1455,"y  ¡Contento, en efeto, estás!"
la_dama_boba_s1456,¡Invención maravillosa!
la_dama_boba_s1457,Ya Laurencio viene aquí.
la_dama_boba_s1458,"Laurencio, cuando labré esta casa, no pensé que academia instituí; ni cuando a Nise criaba pensé que para poeta, sino que a mujer perfecta, con las letras la enseñaba."
la_dama_boba_s1459,"Siempre alabé la opinión de que a la mujer prudente, con saber medianamente, le sobra la discreción."
la_dama_boba_s1460,"No quiero más poesías:  los sonetos se acabaron, y las músicas cesaron; que son ya breves mis días."
la_dama_boba_s1461,"Por allá los podréis dar, si os faltan telas y rasos; que no hay tales Garcilasos como dinero y callar."
la_dama_boba_s1462,"Este venden por dos reales, y tiene tantos sonetos, elegantes y discretos, que vos no los haréis tales."
la_dama_boba_s1463,Ya no habéis de entrar aquí con este achaque.
la_dama_boba_s1464,Id con Dios.
la_dama_boba_s1465,"Es muy justo, como vos me deis a mi esposa a mí; que vos hacéis vuestro gusto en vuestra casa, y es bien que en la mía yo también haga lo que fuere justo."
la_dama_boba_s1466,¿Qué mujer os tengo yo?
la_dama_boba_s1467,Finea.
la_dama_boba_s1468,¿Estás loco?
la_dama_boba_s1469,Aquí hay tres testigos del sí que ha más de un mes que me dio.
la_dama_boba_s1470,¿Quién son?
la_dama_boba_s1471,"Düardo, Feniso y Pedro."
la_dama_boba_s1472,¿Es esto verdad?
la_dama_boba_s1473,"Ella, de su voluntad, Otavio, dársele quiso."
la_dama_boba_s1474,Así es verdad.
la_dama_boba_s1475,¿No bastaba  que mi señor lo dijese?
la_dama_boba_s1476,"Que, como simple, le diese a un hombre que le engañaba, no ha de valer."
la_dama_boba_s1477,"Di, Finea: ¿no eres simple?"
la_dama_boba_s1478,Cuando quiero.
la_dama_boba_s1479,¿Y cuando no?
la_dama_boba_s1480,No.
la_dama_boba_s1481,¿Qué espero?
la_dama_boba_s1482,"Mas, cuando simple no sea, con Liseo está casada."
la_dama_boba_s1483,A la Justicia me voy.
la_dama_boba_s1484,(Váyase OTAVIO.)
la_dama_boba_s1485,"Ven, Celia, tras él; que estoy celosa y desesperada."
la_dama_boba_s1486,(Y  NISE y CELIA.)
la_dama_boba_s1487,"¡Id, por Dios, tras él los dos!"
la_dama_boba_s1488,No me suceda un disgusto.
la_dama_boba_s1489,Por vuestra amistad es justo.
la_dama_boba_s1490,"¡Mal hecho ha sido, por Dios!"
la_dama_boba_s1491,¿Ya habláis como desposado de Nise?
la_dama_boba_s1492,Piénsolo ser.
la_dama_boba_s1493,(Y  DUARDO y FENISO.)
la_dama_boba_s1494,FINEA; luego CLARA.
la_dama_boba_s1495,Todo se ha echado a perder; Nise mi amor le ha contado.
la_dama_boba_s1496,"¿Qué remedio puede haber, si a verte no puedo entrar?"
la_dama_boba_s1497,No salir.
la_dama_boba_s1498,¿Dónde he de estar?
la_dama_boba_s1499,¿Yo no te sabré esconder?
la_dama_boba_s1500,¿Dónde?
la_dama_boba_s1501,En casa hay un desván famoso para esconderte.
la_dama_boba_s1502,¡Clara!
la_dama_boba_s1503,(Entre CLARA.)
la_dama_boba_s1504,¡Mi señora!
la_dama_boba_s1505,Advierte que mis desdichas están en tu mano.
la_dama_boba_s1506,Con secreto lleva a Laurencio al desván.
la_dama_boba_s1507,¿Y a Pedro?
la_dama_boba_s1508,También.
la_dama_boba_s1509,"Galán, camine."
la_dama_boba_s1510,Yo te prometo que voy temblando.
la_dama_boba_s1511,¿De qué?
la_dama_boba_s1512,"Clara, en llegando la hora de muquir, di a tu señora  que algún sustento nos dé."
la_dama_boba_s1513,Otro comerá peor que tú.
la_dama_boba_s1514,¿Yo al desván?
la_dama_boba_s1515,¿Soy gato?
